% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=765329, Thu Sep  2 18:28:34 2021, <python>{}</python>
1 100 0.39223839385598325 1.0000428580612375 0.01814504738974667 1.8145047389746670e-02 0.03174354764862264 0.10731187231038866   
2 200 0.4290827230521092 1.4742903390675857 0.017635898163818973 1.7635898163818973e-02 0.02823076185946475 0.10354160592692485   
3 300 0.4403092586724203 1.7081289870084368 0.017635898163818973 1.7888579046553884e-02 0.024730257354964407 0.07153554242714671   
4 400 0.45569197478620116 2.432907645936443 0.017339545009355035 1.7339545009355035e-02 0.02267484654881381 0.05028479672470256   
5 500 0.4472105541771574 3.69809912273208 0.017339545009355035 1.7345855109812996e-02 0.02241426448068197 0.04496422870368816   
6 600 0.4122199569167988 5.261490669733718 0.017339545009355035 1.7534505051944753e-02 0.02114735803964195 0.02905317057903074   
7 700 0.3922300259810672 6.352851970518521 0.017339545009355035 1.7443850076281266e-02 0.019678138444180402 0.024952678372744345   
8 800 0.3978883756389068 8.259933432862018 0.01728639504084083 1.7286395040840830e-02 0.018999766983387865 0.024985471896185864   
9 900 0.3740799778921483 9.865303692782538 0.01728639504084083 1.7525515636774774e-02 0.018976698431703968 0.024687982309096006   
10 1000 0.38082718582800246 11.647578810630963 0.017261949167149612 1.7261949167149612e-02 0.018632285593982254 0.021360689787615603   
11 1100 0.4010191500713423 12.79911397975722 0.017261949167149612 1.7272078596581360e-02 0.018542424673520134 0.022954876748217723   
12 1200 0.3749402103897557 15.500812896776411 0.0172451353065925 1.7245135306592500e-02 0.018038469971285692 0.02071946435018284   
13 1300 0.4046413291614561 18.329417740891277 0.01722469563245056 1.7224695632450559e-02 0.017926881607459536 0.019526454235110187   
14 1400 0.40872545544247874 27.648783134445573 0.017224676396583514 1.7224676396583514e-02 0.01772420298605364 0.02040706064227212   
15 1500 0.420877645464869 33.132612770406794 0.017224676396583514 1.7227939819949474e-02 0.017564973053103464 0.01861949712270347   
16 1600 0.406884969279922 43.58213983702628 0.017224676396583514 1.7232085252833006e-02 0.01750360639184 0.019208424713408005   
17 1700 0.3845159559860342 62.43121033415206 0.017221922183244105 1.7221922183244105e-02 0.017424240595711606 0.019005390342193933   
18 1800 0.3551884224109368 83.84567042725647 0.017219298602988157 1.7219298602988157e-02 0.017383952204044668 0.017786083069497374   
19 1900 0.36666824748571647 111.20607683761163 0.01721790187116048 1.7217901871160481e-02 0.01731155953297202 0.017599418396017752   
20 2000 0.34231675611304274 159.9277361934321 0.01721790187116048 1.7219436820734305e-02 0.017290937858685195 0.01745111988978853   
21 2100 0.345422860635198 214.89071135807544 0.01721790187116048 1.7217952793336069e-02 0.01726616193380011 0.01760742319338501   
22 2200 0.39244346470996966 315.68882063392783 0.01721790187116048 1.7218287002968815e-02 0.01725370270827678 0.017418290064936084   
23 2300 0.36241918447835 454.6851856396359 0.017217302789981067 1.7217302789981067e-02 0.017252873125730286 0.018108065471342163   
24 2400 0.38527289239242213 634.0027819571969 0.017217302789981067 1.7218400353938238e-02 0.017235514538114845 0.017480929104639355   
25 2500 0.36010267413373576 973.6995332350622 0.017217302789981067 1.7218627338273802e-02 0.01722966700553412 0.017509633947237938   
26 2600 0.3588661198600133 1374.943098261913 0.01721683266247275 1.7216832662472752e-02 0.017226162201777504 0.01729877504705697   
27 2700 0.35764359667625606 2128.3439849805372 0.017216749124285304 1.7216749124285304e-02 0.017222016281404413 0.017375337797856192   
28 2800 0.3649788606486472 3219.9719609073986 0.017216749124285304 1.7216777065100983e-02 0.017221473488965192 0.01723492460686672   
29 2900 0.3712041647692753 5323.52801830962 0.017216749124285304 1.7216866936596738e-02 0.01721967807448388 0.017628970995528428   
30 3000 0.3830860259265635 7881.568903867821 0.017216749124285304 1.7216850397157764e-02 0.017218809425355114 0.017831562739258445   
31 3100 0.37050154076047687 11589.904259877141 0.017216749124285304 1.7216844353657286e-02 0.01721830344392055 0.02045853688595873   
32 3200 0.33302259468574785 6.646377884844756 0.017216749124285304 1.7216757332809883e-02 0.017217731331107614 0.017454450791911744   
33 3300 0.34610095038453725 6.139547693136279 0.01721672298811065 1.7216722988110649e-02 0.017217385614689263 0.01721875793731805   
34 3400 0.34046074089637474 6.663063616314859 0.0172167151701674 1.7216715170167401e-02 0.01721725595234364 0.017218454170683028   
35 3500 0.3364482115422764 7.187211218480123 0.0172167151701674 1.7216723842136242e-02 0.017216994230676512 0.017217849732815222   
36 3600 0.34116783498863723 7.8497950992951155 0.01721670837920132 1.7216708379201320e-02 0.01721695702761134 0.01721755254558678   
37 3700 0.36122732608074154 9.769110897361351 0.01721670837920132 1.7216715243481260e-02 0.017216884286183558 0.017223367537012278   
38 3800 0.33869937362891217 16.325005599809604 0.01721670837920132 1.7216711875023459e-02 0.01721682550158853 0.020821105880389202   
39 3900 0.3443190354831041 26.239596373958396 0.01721670683991225 1.7216706839912249e-02 0.017216785282190325 0.02072126768769234   
40 4000 0.3635509569167656 38.02879091066797 0.017216706287649746 1.7216706287649746e-02 0.017216749701380728 0.017216867107037348   
41 4100 0.4027661705773572 56.57650988864517 0.01721670539136023 1.7216705391360231e-02 0.017216748160703656 0.02490460854889318   
42 4200 0.38638357340111124 81.47059593698064 0.01721670539136023 1.7216706015509176e-02 0.017216737098480185 0.025869742002952983   
43 4300 0.3750557189708169 101.4166631589932 0.01721670521600062 1.7216705216000619e-02 0.017216726968948916 0.0201585619530904   
44 4400 0.35915225199204376 135.48907392777727 0.017216705085924953 1.7216705085924953e-02 0.017216717152219275 0.017307768187820743   
45 4500 0.34890142756026393 190.2571859969934 0.017216705085924953 1.7216705187592395e-02 0.017216714109728887 0.021071539959535354   
46 4600 0.32833802834130343 249.693731977822 0.01721670461687581 1.7216704616875810e-02 0.017216709607721852 0.01844249340624932   
47 4700 0.33833252504387634 347.8694130102551 0.017216704512446328 1.7216704512446328e-02 0.01721670780920354 0.017216718733422707   
48 4800 0.31961877392767013 497.40392896224057 0.017216704512446328 1.7216704822225332e-02 0.017216707130462503 0.017216715130198262   
49 4900 0.2923544551992498 753.4199038162202 0.017216704512446328 1.7216704517935413e-02 0.017216706198431374 0.01721671010031853   
50 5000 0.2980116746675535 998.7964079470646 0.017216704512446328 1.7216704550663996e-02 0.01721670570377605 0.0172167078436243   
51 5100 0.2926340464518355 1362.8360327936425 0.017216704512446328 1.7216704581562707e-02 0.017216705345725447 0.017609232141310254   
52 5200 0.2764350955192671 2242.9659403662245 0.01721670450328091 1.7216704503280909e-02 0.01721670500453361 0.017216706295953146   
53 5300 0.2762007247428493 3514.658709245468 0.017216704493630726 1.7216704493630726e-02 0.01721670480299987 0.017216705562998584   
54 5400 0.27301948741671594 5191.305840131793 0.01721670449215925 1.7216704492159250e-02 0.017216704722524557 0.01721714359072786   
55 5500 0.26955782576586307 8087.1268751979605 0.01721670447972626 1.7216704479726262e-02 0.017216704655344528 0.017216705047102127   
56 5600 0.2410238180640033 12713.43659045363 0.017216704478525018 1.7216704478525018e-02 0.017216704561812107 0.01873983583535496   
57 5700 0.2452061285291613 15.70650974208953 0.017216704475594462 1.7216704475594462e-02 0.017216704537741878 0.017216704699747683   
58 5800 0.24017394140793427 15.118552254050266 0.017216704475594462 1.7216704477466514e-02 0.01721670451331276 0.017216704627967223   
59 5900 0.25781888784981927 14.073840550342656 0.017216704475594462 1.7216704478007501e-02 0.017216704513781045 0.0172337867007478   
