% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=765329, Thu Sep  2 18:28:34 2021
1 100 0.39223839385598325 1.0000428580612375 1.0 1.0 1.0000071428826531 1.000014285816327 1.000021428801022 1.0000285718367385 1.0000357149234769 1.0000428580612375
2 200 0.4290827230521092 1.201656990620117 0.8150748592574408 0.8150748592574408 0.8800035198719065 0.9253623974969084 0.9710651280828503 0.9845174191057277 1.101653452550038 1.201656990620117
3 300 0.4403092586724203 1.1969594418992637 0.700743006531129 0.700743006531129 0.8074464745700635 0.8419636231646402 0.9081096668505927 0.9780905885528856 1.0232583510154365 1.1969594418992637
4 400 0.45569197478620116 1.2268471638120675 0.5042719833040952 0.5042719833040952 0.7273981190609873 0.7454055968367836 0.9281184714493417 0.9729792829507131 1.075143086615304 1.2268471638120675
5 500 0.4472105541771574 1.3234219715761266 0.3578654675427979 0.3578654675427979 0.6259502637768596 0.7222258144478504 0.8225857894542217 0.9630038524118923 1.0708468817831773 1.3234219715761266
6 600 0.4122199569167988 1.4059092047326684 0.26720739292004125 0.26720739292004125 0.6050238302964046 0.6409951531818486 0.8163283182124017 0.9471299188825804 1.0930643555912214 1.4059092047326684
7 700 0.3922300259810672 1.2694281562833492 0.19982020078137255 0.19982020078137255 0.5571636198592708 0.605704815371137 0.8239431548071531 0.9473117481113883 1.0565132786809857 1.2694281562833492
8 800 0.3978883756389068 1.2940141378699277 0.1566615697799346 0.1566615697799346 0.5395254621120532 0.5920011381995577 0.7810500413060038 0.8992187792594992 0.9876087204683891 1.2940141378699277
9 900 0.3740799778921483 1.2588370721068256 0.12760246529742328 0.12760246529742328 0.4737658502903691 0.520846089477692 0.7698661299877385 0.8501816069780029 0.9136582577163201 1.2588370721068256
10 1000 0.38082718582800246 1.170503480317689 0.10049328700393498 0.10049328700393498 0.4113636311729352 0.4939523880757521 0.6879299511979947 0.7769868949367467 0.9101771439903998 1.170503480317689
11 1100 0.4010191500713423 1.084722479761239 0.08474981014129655 0.08474981014129655 0.38130228547934314 0.46189888198867884 0.6276700944694804 0.7085047667910765 0.9897778416665842 1.084722479761239
12 1200 0.3749402103897557 1.0872819325177359 0.07014354277793068 0.07014354277793068 0.3637124086885504 0.4633155236682345 0.6025722985141182 0.6046702152341189 1.0144358042326254 1.0872819325177359
13 1300 0.4046413291614561 1.034421881581402 0.05643506499792953 0.05643506499792953 0.32386898630904465 0.4796204483064089 0.5422263904603071 0.5699071421556066 0.8913694353922561 1.034421881581402
14 1400 0.40872545544247874 1.1972465140644024 0.04330196046034451 0.04330196046034451 0.3162073248460304 0.44208635347193975 0.5010181205317603 0.5475541392134605 0.8500035415388316 1.1972465140644024
15 1500 0.420877645464869 1.1046925001247718 0.033341545014266276 0.033341545014266276 0.28266727338329484 0.42082077244663363 0.4434995383922433 0.5761873632178871 0.7830187404269677 1.1046925001247718
16 1600 0.406884969279922 1.1077858457321133 0.025418344529998648 0.025418344529998648 0.2868118809805452 0.3751524293835268 0.3800575764865057 0.5760461858638224 0.756759931389283 1.1077858457321133
17 1700 0.3845159559860342 1.2225489902320756 0.0195823368422396 0.0195823368422396 0.26482009258959205 0.3349962189120583 0.3629628492635478 0.5551028421333997 0.7171979466506095 1.2225489902320756
18 1800 0.3551884224109368 1.1922432076252079 0.014219496386036822 0.014219496386036822 0.2428344375957638 0.29478441110387976 0.3111929832444824 0.48419276002384015 0.6971860520159278 1.1922432076252079
19 1900 0.36666824748571647 1.1374437300452787 0.010228251570336643 0.010228251570336643 0.21842383594156764 0.2709866812233088 0.3087475168099193 0.47444988306642544 0.6771364834850501 1.1374437300452787
