% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=234, Fri Aug 13 00:34:56 2021
1 16 0.4801640907954105 1.0000491947584096 1.0 1.0 1.0000008064519381 1.0000016129045266 1.0000024193577655 1.0000032258116545 1.000004032266194 1.000004838721384 1.0000056451772243 1.000006451633715 1.0000072580908559 1.0000080645486473 1.0000088710070891 1.000009677466181 1.0000104839259238 1.0000112903863165 1.0000120968473598 1.0000129033090535 1.0000137097713975 1.0000145162343916 1.0000153226980366 1.0000161291623317 1.000016935627277 1.0000177420928729 1.000018548559119 1.0000193550260157 1.0000201614935627 1.0000209679617602 1.000021774430608 1.000022580900106 1.0000233873702544 1.0000241938410535 1.0000250003125026 1.0000258067846022 1.0000266132573523 1.0000274197307526 1.0000282262048035 1.0000290326795045 1.000029839154856 1.000030645630858 1.0000314521075104 1.0000322585848131 1.0000330650627662 1.0000338715413697 1.0000346780206235 1.0000354845005277 1.0000362909810825 1.0000370974622874 1.0000379039441427 1.0000387104266486 1.0000395169098049 1.0000403233936113 1.0000411298780683 1.0000419363631756 1.0000427428489334 1.0000435493353415 1.0000443558224001 1.000045162310109 1.0000459687984684 1.000046775287478 1.0000475817771382 1.0000483882674487 1.0000491947584096
2 32 0.4663742379898755 1.0279375289365351 0.9835214734718478 0.9835214734718478 0.98757238098468 0.9898805546483007 0.9924280032178289 0.9928742207584464 0.9948167528051045 0.996850367438722 0.9991965110283271 1.0000017389353357 1.0000040717122913 1.00000454948485 1.000007634840913 1.0000081334012352 1.000008957876613 1.0000097181088612 1.0000102609739874 1.000011863005035 1.0000124892142308 1.000013197025715 1.000013856884462 1.0000146375137582 1.0000160838955803 1.0000168403113192 1.0000179156029525 1.0000183898268578 1.0000192821151883 1.0000208227523344 1.0000224591185785 1.000023200385784 1.0000239507128528 1.0000247995964493 1.0000251889814522 1.000026328940181 1.0000275358273363 1.0000279675678478 1.0000289570805747 1.000029438374426 1.000031097464847 1.0000319185712914 1.0000332205192723 1.0000339446449902 1.0000343655147637 1.0000354804483893 1.0000359118495903 1.0000366944390946 1.0000375933203165 1.0000393766083684 1.0000400731901715 1.0000410332615177 1.0000420653356772 1.0000428484546533 1.0000440184347728 1.0000451459445217 1.0000462065008204 1.000386754923281 1.001017784498935 1.001966366605544 1.0038406948508531 1.0048205308929223 1.0057966330819177 1.0090435279722703 1.0279375289365351
3 48 0.45796319215403336 1.0308169078728198 0.9815470278690303 0.9815470278690303 0.9843895046433319 0.985244400303662 0.9874070842515953 0.9893327178404234 0.9901200314275329 0.9912362870103295 0.9928972328050848 0.994309655706499 0.99593853125008 0.996348910737278 0.9970613418569781 0.9980685748794569 0.9986207042414601 0.9990683742128434 0.9996085985697165 1.0000063905159289 1.0000089734504847 1.000010030388398 1.0000110932129294 1.0000134190809324 1.0000140376696898 1.0000152138272027 1.0000168480623015 1.0000174764199388 1.0000187597342196 1.000019943172431 1.0000202851035276 1.000022194333129 1.0000242025877426 1.0000248292237635 1.0000257788128857 1.0000273666352342 1.0000288913249886 1.0000292604814547 1.000030046932666 1.0000307868627152 1.0000317619742514 1.0000336224047486 1.0000342027719313 1.0000356772798613 1.0000374819487425 1.0000395768692916 1.0000403606816217 1.000041844860508 1.0000440141719236 1.0001944203915751 1.0003397565608216 1.0005089226284496 1.0009766570290173 1.0011032813141485 1.0016793632682546 1.0025386826251128 1.0029316175564689 1.0034169337316445 1.0044024545022805 1.0056386090539793 1.0079364127840653 1.008697886585805 1.0121882816808072 1.0169887900492207 1.0308169078728198
4 64 0.45391490855391237 1.0351698210091473 0.9802628886586792 0.9802628886586792 0.9816106867011077 0.9830846772520466 0.9845087192984534 0.985643025743342 0.9881794259877631 0.9885561158487648 0.9899313255665562 0.9911623828841665 0.9928456218998931 0.9940858877850641 0.9942745120547641 0.9950675083871681 0.995729919107174 0.9966353586334321 0.9972688657207992 0.9975559851765642 0.9980250435594529 0.9987722087100737 0.9990473843452617 0.9991946332040906 0.9993791370849873 0.9995411796784024 0.999822527751135 1.0000150538650725 1.0000172094111475 1.0000187803170337 1.0000199136853756 1.0000218999492192 1.0000235606967738 1.0000257411361806 1.0000263894614339 1.0000279096946447 1.000030683286812 1.0000314584423133 1.0000342429649487 1.000036437785697 1.000036999489548 1.000097854782612 1.0001528782115894 1.0002056824829664 1.0003138983062239 1.0004707590241735 1.0006868424361748 1.0007871834716813 1.0009509650275796 1.0014485129085573 1.0017800061611566 1.0021844800859947 1.0024028080723022 1.002773551611838 1.0031999357562225 1.003722601274579 1.005204374459182 1.0056564246041326 1.007811688478255 1.0084535527181213 1.0095702743174209 1.0120935804687117 1.0169040324729492 1.018285076851521 1.0351698210091473
5 80 0.4518240431714123 1.039424761694792 0.9772317300988159 0.9772317300988159 0.9803540307635314 0.9814163914020979 0.9838649759400253 0.9849460407719649 0.9860137265175907 0.9869628604242136 0.9882882488023589 0.9891534723393859 0.9908814903508228 0.9914387281497402 0.9919356161830438 0.9928997193480847 0.99391926652054 0.994706391110262 0.995057768596461 0.9952502137193387 0.9958228381924957 0.9963994473613919 0.9969771278386369 0.9975649974521382 0.99804561347599 0.99809582535876 0.9989446399923722 0.9991600790871837 0.9994178028344117 0.9994725510510074 0.999658488880411 0.9998096617700729 0.9998531068040829 0.9999964842578586 1.0000382544603195 1.0000588166147617 1.0000698403149613 1.0001450576738462 1.000176261674589 1.0002192743433724 1.0003338994766107 1.0004230547502635 1.0005131464391528 1.0006108284207296 1.000877713472111 1.001074977471924 1.001179334609769 1.0015080400983862 1.0017777386947817 1.0023436963458072 1.002541443508958 1.0031463559774794 1.003626008011941 1.0047833961151111 1.0048118807634305 1.005872353402743 1.006828294369847 1.008246818193353 1.008668219993753 1.0104849459376894 1.013003094132896 1.0137613366231335 1.017434396839768 1.023082680989872 1.039424761694792
6 96 0.4531513736657618 1.0466261419803213 0.9744526333012867 0.9744526333012867 0.9760092275138549 0.980030614075219 0.9815725822344344 0.982239731531781 0.9843661352100569 0.9857659650914532 0.9873095014236609 0.987600553186718 0.9886622162713568 0.9908504275841327 0.9915152254090303 0.9918213961475584 0.9927658437655912 0.9934450914060503 0.9936276513959748 0.9939231652988962 0.9952925517771037 0.9956867120614251 0.9958805430803269 0.9967721211684925 0.9969582760723232 0.9972540537367911 0.9977858990549355 0.9982962761623921 0.9986087599901333 0.9987020760436706 0.9991443983038046 0.9994180181396053 0.9995210771222702 0.9995713737725842 0.9997270554248009 0.9998702253419093 0.9999065569918243 1.0001080216509346 1.0001621594929038 1.0003173746182885 1.0005516179776095 1.0006720215672449 1.0007540830060133 1.0011173800043534 1.0013525475043465 1.0014300184522786 1.001572025808158 1.002243131667369 1.0027772961171517 1.003060244812867 1.0037333485109994 1.0042205854959645 1.0049593152260667 1.0050396297526794 1.0053572678529588 1.0067140164406523 1.0078740213700097 1.0083025262007743 1.0101804899758704 1.0124015672021986 1.0135913213775436 1.0148635080680646 1.0176897381658152 1.023980343455616 1.0466261419803213
7 112 0.4541180894297936 1.0555318161342544 0.9708693073513545 0.9708693073513545 0.975079766856573 0.9769325102265795 0.979741968399243 0.9813196184940957 0.9833865170860726 0.9838727511297389 0.9855825313763282 0.9865916510054293 0.988095338688573 0.9884782136254661 0.9900634376739074 0.9907241066255513 0.9915687454362091 0.9921201489872609 0.9924283308517681 0.9931928430497035 0.9940317770979842 0.9943825548376806 0.9950224884249642 0.9955834883707347 0.9962655389525789 0.996536299623507 0.996615246475381 0.9973993927060014 0.9977467818539248 0.9980235244986737 0.9984107210633366 0.9985606828809043 0.9987889728788688 0.9992468589235112 0.9995292478178094 0.9996810351509448 0.9997901960872656 0.9999618996228875 1.0000697112260544 1.0003692941988618 1.000639960947745 1.000889417670849 1.000984863829534 1.0012832084935066 1.0015971317519543 1.0018955650295363 1.0023043379958736 1.0027342162745185 1.0031842083830207 1.0034591471597838 1.0043015141032046 1.004528928638542 1.005342784253155 1.0057810756009022 1.0060420258777658 1.0076187643834456 1.0081786771498358 1.0099757274918009 1.0125623184075512 1.0134135418997443 1.014785059431038 1.0159720354220139 1.018887472091834 1.030998017498331 1.0555318161342544
8 128 0.45326109478918286 1.0639587077048671 0.9698453222355078 0.9698453222355078 0.972672940735115 0.9752658985738802 0.9788393220336701 0.9793163956422267 0.9813770557569914 0.9825333628943118 0.9847030446751276 0.985820844644543 0.986898489340085 0.9876020117250361 0.9882152282512978 0.9888980077157838 0.9896702843274449 0.9910192634777937 0.9925508880754519 0.9928469954707524 0.9931105342214497 0.9934486524183261 0.994292312945772 0.9949169443221547 0.9950233252013593 0.9958178099153608 0.9960514127775999 0.9965894933028707 0.9968837360864641 0.9971412692585531 0.9974522662635238 0.9980685034348403 0.9983504894735862 0.9986125767565979 0.9992647616051882 0.9994778914343545 0.9997762613336327 0.9998385794221912 0.9999375103376414 1.0003548197250989 1.0005501599893927 1.0008709074838777 1.0012554986933924 1.0015930707236926 1.0020497941090865 1.0022810561632027 1.0024444678533555 1.0030006193188112 1.0038451243022077 1.0041500764841698 1.0049224570292425 1.0052295971656942 1.0058407784835466 1.0069627371167869 1.0076940224236086 1.0087149010607213 1.0093591690636645 1.0117345249718588 1.0131259839962827 1.0142507150344273 1.0157455540576361 1.0168131546984172 1.0232840260020255 1.0318864401893653 1.0639587077048671
9 144 0.4543576741416901 1.0730472230167343 0.9689436406496844 0.9689436406496844 0.9730911883786485 0.9745097452778962 0.975643911201172 0.9778468993571205 0.9798393656826155 0.9811759921717158 0.9823418761050033 0.9849879134862105 0.985614666995378 0.9868306013288275 0.9871610703256855 0.9890750918218038 0.9899994717419259 0.9903091864266856 0.9918522263233658 0.992431370733791 0.9925854900497904 0.9928477114192518 0.9931741118805882 0.993534446458806 0.9943821647277657 0.9947761625172539 0.9951285156341436 0.9964315591405181 0.9966961167318862 0.9967876403422595 0.997332465779483 0.9973720971282078 0.9976278437117757 0.9983620778073913 0.9987261418307728 0.9992781082091969 0.9995886177239104 0.9999425211397392 1.0001773960480569 1.0006525898494008 1.0007094278066122 1.0012447179659811 1.0015534995743427 1.0019559475306559 1.0022580928104543 1.0028115220526663 1.0029971474875539 1.0038554042214494 1.003983005752967 1.0043357848767043 1.005234841546094 1.006201803404639 1.0067852839836045 1.0070956306929502 1.0082358399397493 1.008691110145855 1.0114600387662387 1.0125082779993992 1.014802475940241 1.0160236882965445 1.0165564918309327 1.0184135778300374 1.0241710837039668 1.031259268275823 1.0730472230167343
10 160 0.45193947340747176 1.0818878122476516 0.967840572526522 0.967840572526522 0.9714620753367188 0.9743933970026153 0.9747021794173131 0.9760331210122675 0.9774248124797247 0.9798090693679831 0.9818275556932305 0.9833796331516557 0.984109550004016 0.9849113017433245 0.9864586102163444 0.987500686808296 0.9880140201128537 0.9892701529623741 0.9905621702701908 0.9909075863965013 0.9915579875798899 0.9921036284354804 0.992978054747749 0.9934635902054821 0.9938687995390966 0.9942415563736986 0.9946679253466124 0.995078321525211 0.996060055922409 0.9964057171180459 0.9968362391745293 0.9970502564207556 0.997729701664144 0.9979674896188829 0.9982292373141082 0.9987985046758108 0.9992699623434532 0.9998470321824482 0.999993126295141 1.0003566979979213 1.0006289951683025 1.0012677590704415 1.0018300418906758 1.0021831767035954 1.0022822034742123 1.003115536385156 1.003687614132526 1.0043715875591994 1.0044699426823829 1.0052903350040199 1.0056207644300257 1.00654408155457 1.0070972338778108 1.0080538052890373 1.0090769801316746 1.009674662671033 1.011962652853108 1.0131500983722788 1.014422530046704 1.0167886806604165 1.0173786918559817 1.0190437045106788 1.029473921933687 1.032135847849635 1.0818878122476516
